city_state,lat,lng
"Schofield Barracks, Hawaii",21.4936,-158.0617
"Portsmouth, Ohio",38.7538,-82.9445
"Canby, Oregon",45.2652,-122.6867
"Bourbonnais, Illinois",41.1830,-87.8784
"Menasha, Wisconsin",44.2125,-88.4271
"McAlester, Oklahoma",34.9257,-95.7734
"Shorewood, Illinois",41.5169,-88.2146
"Niles, Ohio",41.1879,-80.7531
"White Settlement, Texas",32.7554,-97.4605
"Fort Carson, Colorado",38.7095,-104.7720
"Hybla Valley, Virginia",38.7484,-77.0821
"Cudahy, Wisconsin",42.9467,-87.8641
"East Riverdale, Maryland",38.9600,-76.9109
"Scarsdale, New York",40.9902,-73.7773
"Spanish Lake, Missouri",38.7884,-90.2077
"Bryn Mawr-Skyway, Washington",47.4949,-122.2410
"Tillmans Corner, Alabama",30.5819,-88.2128
"Dumont, New Jersey",40.9452,-73.9923
"Nipomo, California",35.0319,-120.4985
"Ashtabula, Ohio",41.8805,-80.7984
"Terrell, Texas",32.7340,-96.2931
"Cameron Park, California",38.6738,-120.9872
"Wantagh, New York",40.6686,-73.5104
"Mount Washington, Kentucky",38.0430,-85.5551
"Sevierville, Tennessee",35.8872,-83.5678
"Cohoes, New York",42.7732,-73.7077
"Blythe, California",33.6219,-114.6195
"Burke Centre, Virginia",38.7903,-77.2999
"Ammon, Idaho",43.4745,-111.9568
"Alice, Texas",27.7556,-98.0653
"Natchitoches, Louisiana",31.7315,-93.0975
"Franconia, Virginia",38.7682,-77.1587
"Glenvar Heights, Florida",25.7090,-80.3155
"Mebane, North Carolina",36.0852,-79.2736
"Tiffin, Ohio",41.1165,-83.1805
"Anoka, Minnesota",45.2099,-93.3893
"Cary, Illinois",42.2129,-88.2494
"Steiner Ranch, Texas",30.3654,-97.8960
"Gibsonton, Florida",27.8260,-82.3761
"Selma, Alabama",32.4166,-87.0336
"Bay City, Texas",28.9838,-95.9601
"Farmington, Missouri",37.7822,-90.4282
"Pataskala, Ohio",40.0110,-82.7155
"Brownsville, Florida",25.8216,-80.2417
"Charleston, Illinois",39.4842,-88.1781
"Godfrey, Illinois",38.9577,-90.2156
"Idylwood, Virginia",38.8896,-77.2056
"North Canton, Ohio",40.8742,-81.3971
"Lake Butler, Florida",28.4862,-81.5460
"Willimantic, Connecticut",41.7171,-72.2114
"Troy, Alabama",31.8021,-85.9664
"Cahokia Heights, Illinois",38.5710,-90.1525
"North Aurora, Illinois",41.8086,-88.3414
"McKeesport, Pennsylvania",40.3418,-79.8440
"Live Oak, California",36.9860,-121.9804
"Hope Mills, North Carolina",34.9710,-78.9597
"Anacortes, Washington",48.4878,-122.6292
"Brenham, Texas",30.1584,-96.3966
"Pinehurst, North Carolina",35.1922,-79.4684
"Mount Holly, North Carolina",35.3136,-81.0073
"Camano, Washington",48.1865,-122.4708
"Gretna, Louisiana",29.9101,-90.0515
"Stuart, Florida",27.1959,-80.2444
"Jacksonville, Illinois",39.7292,-90.2317
"Siloam Springs, Arkansas",36.1844,-94.5315
"Woodmere, New York",40.6375,-73.7219
"Eastlake, Ohio",41.6581,-81.4322
"El Dorado, Arkansas",33.2184,-92.6640
"Storrs, Connecticut",41.8083,-72.2514
"New Philadelphia, Ohio",40.4860,-81.4401
"Zephyrhills, Florida",28.2409,-82.1797
"Cortland, New York",42.6004,-76.1784
"Wayne, Michigan",42.2774,-83.3877
"Lemont, Illinois",41.6695,-87.9838
"Clemson, South Carolina",34.6837,-82.8124
"Takoma Park, Maryland",38.9810,-77.0028
"Oak Grove, Oregon",45.4156,-122.6349
"Kirksville, Missouri",40.1986,-92.5752
"Norcross, Georgia",33.9379,-84.2065
"St. Matthews, Kentucky",38.2497,-85.6384
"Goodlettsville, Tennessee",36.3330,-86.7026
"Coalinga, California",36.1420,-120.3242
"South Ogden, Utah",41.1722,-111.9576
"El Reno, Oklahoma",35.5429,-97.9660
"South Venice, Florida",27.0444,-82.4155
"Bluffdale, Utah",40.4744,-111.9381
"Gainesville, Texas",33.6390,-97.1487
"West Columbia, South Carolina",33.9932,-81.0936
"Morganton, North Carolina",35.7408,-81.7002
"Los Lunas, New Mexico",34.8115,-106.7803
"Laguna Woods, California",33.6099,-117.7299
"Bon Air, Virginia",37.5187,-77.5713
"Olivehurst, California",39.0795,-121.5566
"Conyers, Georgia",33.6646,-83.9966
"Murray, Kentucky",36.6146,-88.3207
"New Castle, Indiana",39.9191,-85.3697
"Wahiawa, Hawaii",21.5012,-158.0178
"Streetsboro, Ohio",41.2396,-81.3456
"Woodcrest, California",33.8789,-117.3687
"Villa Rica, Georgia",33.7294,-84.9177
"Glassmanor, Maryland",38.8181,-76.9833
"Johnstown, Colorado",40.3499,-104.9482
"Jenison, Michigan",42.9063,-85.8269
"Fort Thomas, Kentucky",39.0801,-84.4518
"Bethpage, New York",40.7495,-73.4856
"Lebanon, Indiana",40.0324,-86.4551
"Hernando, Mississippi",34.8500,-89.9921
"Rancho Mirage, California",33.7635,-116.4271
"Stanford, California",37.4252,-122.1674
"Laurel, Mississippi",31.6956,-89.1449
"North Druid Hills, Georgia",33.8185,-84.3254
"Stafford, Texas",29.6271,-95.5654
"Shelbyville, Kentucky",38.2067,-85.2292
"Aurora, Ohio",41.3118,-81.3450
"Buford, Georgia",34.1192,-83.9903
"Clayton, Missouri",38.6444,-90.3303
"Avenel, New Jersey",40.5842,-74.2716
"Danville, Kentucky",37.6418,-84.7777
"Flowing Wells, Arizona",32.2937,-111.0110
"Calhoun, Georgia",34.4910,-84.9386
"North Decatur, Georgia",33.8074,-84.2889
"Hinsdale, Illinois",41.8007,-87.9273
"Bellaire, Texas",29.7040,-95.4621
"Pinewood, Florida",25.8697,-80.2174
"Fairview Park, Ohio",41.4419,-81.8530
"Graham, North Carolina",36.0589,-79.3894
"Beckley, West Virginia",37.7877,-81.1841
"Manassas Park, Virginia",38.7709,-77.4429
"Easton, Maryland",38.7760,-76.0701
"Kaukauna, Wisconsin",44.2773,-88.2641
"Groves, Texas",29.9457,-93.9164
"Oswego, New York",43.4516,-76.5005
"Estelle, Louisiana",29.8447,-90.1021
"Lake St. Louis, Missouri",38.7846,-90.7886
"Safety Harbor, Florida",28.0080,-82.6964
"El Segundo, California",33.9170,-118.4018
"Upper Grand Lagoon, Florida",30.1690,-85.7407
"Cañon City, Colorado",38.4430,-105.2203
"Tifton, Georgia",31.4624,-83.5203
"Massapequa Park, New York",40.6817,-73.4496
"Norwalk, Ohio",41.2443,-82.6088
"Bristol, Virginia",36.6181,-82.1604
"Addison, Texas",32.9590,-96.8355
"Milledgeville, Georgia",33.0874,-83.2414
"Huntington, Indiana",40.8810,-85.5063
"Port Washington, New York",40.8268,-73.6765
"Wixom, Michigan",42.5243,-83.5346
"Pendleton, Oregon",45.6757,-118.8201
"Hannibal, Missouri",39.7098,-91.3939
"Gainesville, Virginia",38.7931,-77.6347
"Aberdeen, Washington",46.9757,-123.8094
"Dallas, Oregon",44.9221,-123.3130
"Myrtle Grove, Florida",30.4158,-87.3027
"Adelphi, Maryland",39.0017,-76.9649
"Heber, Utah",40.5070,-111.3986
"Hampton Bays, New York",40.8695,-72.5225
"Bridgeview, Illinois",41.7403,-87.8067
"Ashwaubenon, Wisconsin",44.4796,-88.0889
"Powder Springs, Georgia",33.8659,-84.6840
"McKinleyville, California",40.9488,-124.0857
"Laconia, New Hampshire",43.5725,-71.4775
"Belle Glade, Florida",26.6916,-80.6656
"Colonial Park, Pennsylvania",40.2987,-76.8069
"Farmingville, New York",40.8390,-73.0404
"New Milford, New Jersey",40.9337,-74.0196
"Marion, Illinois",37.7345,-88.9420
"Pampa, Texas",35.5479,-100.9651
"Mount Vernon, Ohio",40.3854,-82.4737
"Moraga, California",37.8439,-122.1225
"Defiance, Ohio",41.2813,-84.3657
"Bostonia, California",32.8189,-116.9480
"Damascus, Maryland",39.2701,-77.1957
"Hot Springs Village, Arkansas",34.6566,-92.9643
"Mattoon, Illinois",39.4774,-88.3623
"Washougal, Washington",45.5825,-122.3451
"Long Beach, Mississippi",30.3608,-89.1651
"Truckee, California",39.3455,-120.1848
"Palmetto Estates, Florida",25.6211,-80.3616
"Sunland Park, New Mexico",31.8201,-106.5958
"Humacao, Puerto Rico",18.1520,-65.8204
"Havelock, North Carolina",34.9078,-76.8987
"Donna, Texas",26.1468,-98.0559
"New Port Richey, Florida",28.2468,-82.7170
"Centerville, Utah",40.9284,-111.8848
"Kings Park, New York",40.8881,-73.2475
"Vincennes, Indiana",38.6759,-87.5102
"La Vista, Nebraska",41.1816,-96.0664
"Firestone, Colorado",40.1565,-104.9494
"Richmond Hill, Georgia",31.9012,-81.3125
"Westchester, Illinois",41.8492,-87.8906
"Holly Springs, Georgia",34.1681,-84.4847
"Murraysville, North Carolina",34.2919,-77.8429
"Ferndale, Maryland",39.1869,-76.6331
"Hueytown, Alabama",33.4239,-87.0220
"Beaver Dam, Wisconsin",43.4688,-88.8309
"Calera, Alabama",33.1254,-86.7449
"Lake Mary, Florida",28.7592,-81.3360
"Glenmont, Maryland",39.0698,-77.0467
"Millbrook, Alabama",32.5027,-86.3737
"Red Wing, Minnesota",44.5817,-92.6036
"Bull Run, Virginia",38.7802,-77.5204
"Clearlake, California",38.9589,-122.6330
"Morton, Illinois",40.6135,-89.4669
"Three Lakes, Florida",25.6415,-80.4000
"Rio Linda, California",38.6875,-121.4417
"Wailuku, Hawaii",20.8834,-156.5059
"Country Club Hills, Illinois",41.5636,-87.7251
"Warrington, Florida",30.3835,-87.2946
"Humble, Texas",29.9921,-95.2655
"Menomonie, Wisconsin",44.8893,-91.9084
"West Richland, Washington",46.3115,-119.3999
"Ada, Oklahoma",34.7662,-96.6681
"Vero Beach, Florida",27.6463,-80.3930
"Madison, New Jersey",40.7586,-74.4169
"East Highland Park, Virginia",37.5770,-77.3865
"Ukiah, California",39.1464,-123.2105
"Ham Lake, Minnesota",45.2545,-93.2039
"Jasper, Indiana",38.3933,-86.9402
"Hillcrest Heights, Maryland",38.8373,-76.9641
"Warsaw, Indiana",41.2448,-85.8465
"Fairburn, Georgia",33.5496,-84.5914
"Lake Wales, Florida",27.9195,-81.5961
"Fillmore, California",34.3989,-118.9174
"Ojus, Florida",25.9563,-80.1606
"Taylor, Texas",30.5729,-97.4268
"Glenn Heights, Texas",32.5506,-96.8548
"Albemarle, North Carolina",35.3594,-80.1915
"Cloverly, Maryland",39.1064,-76.9995
"Auburndale, Florida",28.0963,-81.8012
"Pearl River, New York",41.0615,-74.0047
"Aberdeen, Maryland",39.5151,-76.1733
"Spanish Springs, Nevada",39.6568,-119.6694
"Hanover, Pennsylvania",39.8118,-76.9836
"Dyer, Indiana",41.4977,-87.5090
"Vienna, Virginia",38.8996,-77.2597
"Dentsville, South Carolina",34.0754,-80.9547
"Tahlequah, Oklahoma",35.9112,-94.9770
"Hollins, Virginia",37.3434,-79.9534
"Radford, Virginia",37.1229,-80.5587
"Payson, Arizona",34.2433,-111.3195
"Mercedes, Texas",26.1533,-97.9128
"Fairview Heights, Illinois",38.5974,-90.0053
"Fullerton, Pennsylvania",40.6309,-75.4834
"North Arlington, New Jersey",40.7874,-74.1273
"Grosse Pointe Woods, Michigan",42.4366,-82.8987
"Crawfordsville, Indiana",40.0428,-86.8976
"Muscle Shoals, Alabama",34.7432,-87.6343
"Mount Dora, Florida",28.8142,-81.6344
"Sunnyside, Washington",46.3157,-120.0058
"Poplar Bluff, Missouri",36.7632,-90.4135
"Douglas, Arizona",31.3602,-109.5394
"Fort Drum, New York",44.0450,-75.7845
"Buffalo, Minnesota",45.1794,-93.8644
"Welby, Colorado",39.8403,-104.9655
"Center Point, Alabama",33.6447,-86.6852
"Glen Allen, Virginia",37.6660,-77.4838
"Parkway, California",38.4993,-121.4520
"Artesia, California",33.8676,-118.0805
"Chickasha, Oklahoma",35.0409,-97.9474
"Opa-locka, Florida",25.8997,-80.2551
"Hermitage, Pennsylvania",41.2305,-80.4413
"Lemay, Missouri",38.5325,-90.2845
"Walnut Park, California",33.9682,-118.2220
"Stallings, North Carolina",35.1088,-80.6598
"Mastic Beach, New York",40.7664,-72.8369
"Berea, South Carolina",34.8802,-82.4650
"Griffith, Indiana",41.5277,-87.4239
"Ocean Pointe, Hawaii",21.3145,-158.0289
"Dyersburg, Tennessee",36.0465,-89.3777
"South Houston, Texas",29.6611,-95.2285
"Hibbing, Minnesota",47.3980,-92.9486
"River Falls, Wisconsin",44.8609,-92.6247
"Four Corners, Oregon",44.9290,-122.9732
"Troutdale, Oregon",45.5372,-122.3955
"Sikeston, Missouri",36.8854,-89.5877
"Sayville, New York",40.7478,-73.0840
"La Grange, Illinois",41.8072,-87.8741
"Saraland, Alabama",30.8479,-88.1004
"Ripon, California",37.7417,-121.1310
"Bellevue, Wisconsin",44.4592,-87.9550
"South River, New Jersey",40.4455,-74.3783
"Seymour, Tennessee",35.8783,-83.7669
"Eloy, Arizona",32.7470,-111.5992
"Mount Pleasant, Texas",33.1586,-94.9727
"Dickson, Tennessee",36.0637,-87.3665
"Gardendale, Alabama",33.6677,-86.8069
"Grovetown, Georgia",33.4503,-82.2073
"Stone Ridge, Virginia",38.9294,-77.5557
"Lady Lake, Florida",28.9241,-81.9299
"Bay Village, Ohio",41.4851,-81.9317
"Fort Mohave, Arizona",35.0004,-114.5748
"Hewitt, Texas",31.4520,-97.1960
"Sulphur Springs, Texas",33.1421,-95.6122
"Mountain Home, Idaho",43.1324,-115.6970
"Azalea Park, Florida",28.5473,-81.2956
"Americus, Georgia",32.0736,-84.2248
"Lithia Springs, Georgia",33.7811,-84.6487
"Grandville, Michigan",42.9004,-85.7564
"Fort Hunt, Virginia",38.7361,-77.0589
"Youngsville, Louisiana",30.0963,-91.9968
"The Dalles, Oregon",45.6053,-121.1818
"Washington, Illinois",40.7050,-89.4340
"Dublin, Georgia",32.5360,-82.9280
"St. Simons, Georgia",31.1775,-81.3857
"Kerman, California",36.7248,-120.0625
"Clarksburg, West Virginia",39.2862,-80.3232
"Frankfort, Indiana",40.2810,-86.5212
"Viera West, Florida",28.2467,-80.7387
"Coos Bay, Oregon",43.3789,-124.2330
"Marco Island, Florida",25.9330,-81.6993
"Summerfield, Maryland",38.9042,-76.8678
"Bellmore, New York",40.6569,-73.5285
"Middleburg Heights, Ohio",41.3696,-81.8150
"Alpine, California",32.8439,-116.7585
"Brooklyn Park, Maryland",39.2170,-76.6174
"Fremont, Ohio",41.3535,-83.1147
"Floral Park, New York",40.7227,-73.7029
"Highland Village, Texas",33.0897,-97.0615
"Prospect Heights, Illinois",42.1039,-87.9267
"Seaford, New York",40.6678,-73.4922
"Jamestown, North Dakota",46.9063,-98.6937
"Gatesville, Texas",31.4445,-97.7317
"Indianola, Iowa",41.3629,-93.5652
"Overland, Missouri",38.6966,-90.3689
"Hugo, Minnesota",45.1671,-92.9588
"Elkton, Maryland",39.6066,-75.8209
"Seven Oaks, South Carolina",34.0475,-81.1435
"Port Orchard, Washington",47.5163,-122.6610
"Rutland, Vermont",43.6092,-72.9783
"Opelousas, Louisiana",30.5252,-92.0816
"Niceville, Florida",30.5290,-86.4748
"Westbury, New York",40.7599,-73.5891
"Waterville, Maine",44.5441,-69.6624
"Thibodaux, Louisiana",29.7949,-90.8146
"Susanville, California",40.4206,-120.6132
"Wildwood, Florida",28.7752,-82.0075
"Live Oak, Texas",29.5545,-98.3404
"Whitewater, Wisconsin",42.8372,-88.7341
"Lynden, Washington",48.9502,-122.4545
"Wolf Trap, Virginia",38.9395,-77.2842
"Hayden, Idaho",47.7680,-116.8040
"Southern Pines, North Carolina",35.1927,-79.4039
"Weston, Wisconsin",44.8906,-89.5487
"Newton, Iowa",41.6963,-93.0403
"Grain Valley, Missouri",39.0171,-94.2084
"Mount Clemens, Michigan",42.5977,-82.8821
"Hartford, Wisconsin",43.3223,-88.3784
"Mitchell, South Dakota",43.7294,-98.0337
"Chubbuck, Idaho",42.9263,-112.4623
"Coto de Caza, California",33.5959,-117.5860
"Longwood, Florida",28.7014,-81.3487
"Fort Leonard Wood, Missouri",37.7562,-92.1274
"Shively, Kentucky",38.1970,-85.8136
"Princeton Meadows, New Jersey",40.3347,-74.5651
"Red Hill, South Carolina",33.7777,-79.0111
"Dixon, Illinois",41.8439,-89.4794
"Southchase, Florida",28.3793,-81.3903
"New Haven, Indiana",41.0676,-85.0174
"Scottsboro, Alabama",34.6438,-86.0491
"Greenwood Village, Colorado",39.6153,-104.9131
"Los Osos, California",35.3065,-120.8242
"Rendon, Texas",32.5789,-97.2349
"La Palma, California",33.8504,-118.0407
"Aldine, Texas",29.9123,-95.3784
"Batavia, New York",42.9987,-78.1802
"Rossville, Maryland",39.3572,-76.4767
"Cherryland, California",37.6792,-122.1038
"Carthage, Missouri",37.1503,-94.3225
"White Oak, Maryland",39.0451,-76.9885
"White Center, Washington",47.5086,-122.3479
"Traverse City, Michigan",44.7546,-85.6038
"Andover, Kansas",37.6873,-97.1352
"Greeneville, Tennessee",36.1680,-82.8197
"Bemidji, Minnesota",47.4828,-94.8797
"Northview, Michigan",43.0427,-85.6016
"Yankton, South Dakota",42.8901,-97.3927
"Dayton, Nevada",39.2592,-119.5653
"Hartselle, Alabama",34.4391,-86.9396
"Glasgow, Delaware",39.6015,-75.7473
"Berea, Kentucky",37.5904,-84.2898
"Grimes, Iowa",41.6779,-93.7947
"Jackson, Missouri",37.3792,-89.6522
"Bradley, Illinois",41.1641,-87.8452
"Homosassa Springs, Florida",28.8119,-82.5392
"Discovery Bay, California",37.9063,-121.5990
"Eden, North Carolina",36.5027,-79.7412
"Uvalde, Texas",29.2152,-99.7782
"Manor, Texas",30.3562,-97.5227
"Fruitville, Florida",27.3328,-82.4616
"Franklin Park, Pennsylvania",40.5903,-80.0999
"Tenafly, New Jersey",40.9176,-73.9532
"Ladson, South Carolina",33.0093,-80.1078
"Harper Woods, Michigan",42.4390,-82.9293
"Norridge, Illinois",41.9637,-87.8231
"Chaparral, New Mexico",32.0442,-106.4060
"Palmer Ranch, Florida",27.2286,-82.4672
"Vincent, California",34.0983,-117.9238
"Rio Grande City, Texas",26.3808,-98.8215
"Vail, Arizona",32.0217,-110.6937
"Springdale, New Jersey",39.8769,-74.9724
"Palmview, Texas",26.2318,-98.3823
"Asbury Park, New Jersey",40.2226,-74.0119
"Melissa, Texas",33.2891,-96.5573
"Glenn Dale, Maryland",38.9833,-76.8040
"Wilmington Island, Georgia",32.0033,-80.9752
"Johnson City, New York",42.1230,-75.9624
"Macomb, Illinois",40.4709,-90.6807
"Phillipsburg, New Jersey",40.6894,-75.1821
"Monroe, Ohio",39.4461,-84.3667
"Chelsea, Alabama",33.3262,-86.6300
"Davidson, North Carolina",35.4840,-80.8247
"Beech Grove, Indiana",39.7157,-86.0871
"Gulf Shores, Alabama",30.2764,-87.7017
"Greenlawn, New York",40.8632,-73.3646
"Ewa Beach, Hawaii",21.3181,-158.0073
"Yauco, Puerto Rico",18.0344,-66.8615
"Kenmore, New York",42.9646,-78.8713
"Berkley, Michigan",42.4986,-83.1853
"Roanoke Rapids, North Carolina",36.4452,-77.6490
"Depew, New York",42.9118,-78.7043
"Vandalia, Ohio",39.8791,-84.1930
"Ferndale, Washington",48.8526,-122.5894
"New Cassel, New York",40.7602,-73.5649
"Gloversville, New York",43.0491,-74.3465
"Hendersonville, North Carolina",35.3247,-82.4575
"Pacific Grove, California",36.6188,-121.9259
"Tonawanda, New York",43.0105,-78.8805
"Canyon, Texas",34.9911,-101.9190
"Eggertsville, New York",42.9665,-78.8065
"West Park, Florida",25.9840,-80.1923
"Talladega, Alabama",33.4333,-86.0986
"Hazel Park, Michigan",42.4619,-83.0977
"Front Royal, Virginia",38.9260,-78.1838
"Spring Creek, Nevada",40.7450,-115.5983
"Royse City, Texas",32.9762,-96.3175
"Mineral Wells, Texas",32.8169,-98.0776
"Glasgow, Kentucky",37.0048,-85.9263
"Frederick, Colorado",40.1088,-104.9701
"Monroe, Georgia",33.7990,-83.7161
"South Farmingdale, New York",40.7175,-73.4473
"Lebanon, Missouri",37.6717,-92.6603
"Lockhart, Florida",28.6270,-81.4354
"California City, California",35.1578,-117.8721
"Worthington, Ohio",40.0950,-83.0209
"Henderson, North Carolina",36.3256,-78.4151
"Buda, Texas",30.0758,-97.8487
"Highland Park, New Jersey",40.5006,-74.4283
"Laurinburg, North Carolina",34.7602,-79.4773
"Great Falls, Virginia",39.0110,-77.3013
"Mastic, New York",40.8096,-72.8479
"West University Place, Texas",29.7157,-95.4321
"Lakeland North, Washington",47.3374,-122.2812
"Weigelstown, Pennsylvania",39.9852,-76.8306
"Metuchen, New Jersey",40.5424,-74.3628
"Hereford, Texas",34.8225,-102.4001
"Fairview, New Jersey",40.8182,-74.0022
"Riverdale, Georgia",33.5639,-84.4103
"East Rancho Dominguez, California",33.8949,-118.1956
"Hickory Hills, Illinois",41.7248,-87.8280
"Lake Arbor, Maryland",38.9105,-76.8304
"Swansea, Illinois",38.5507,-89.9858
"Highland Springs, Virginia",37.5516,-77.3285
"Oldsmar, Florida",28.0506,-82.6698
"Greensburg, Pennsylvania",40.3113,-79.5445
"Boulder City, Nevada",35.8407,-114.9257
"Red Oak, Texas",32.5212,-96.7866
"Sterling, Illinois",41.7996,-89.6956
"Forest City, Florida",28.6619,-81.4444
"Salida, California",37.7083,-121.0842
"Belmont, North Carolina",35.2212,-81.0401
"Lemon Hill, California",38.5172,-121.4573
"Fort Payne, Alabama",34.4559,-85.6965
"Tanque Verde, Arizona",32.2687,-110.7437
"Whitefish Bay, Wisconsin",43.1131,-87.9003
"Waunakee, Wisconsin",43.1829,-89.4447
"Alexander City, Alabama",32.9229,-85.9358
"Williamstown, New Jersey",39.6874,-74.9786
"Washington, Missouri",38.5515,-91.0154
"Clarksdale, Mississippi",34.1933,-90.5693
"Piney Green, North Carolina",34.7498,-77.3208
"Hudson, Wisconsin",44.9639,-92.7312
"Deming, New Mexico",32.2631,-107.7525
"Havre de Grace, Maryland",39.5480,-76.1146
"Lilburn, Georgia",33.8897,-84.1364
"Mount Vernon, Illinois",38.3140,-88.9174
"Ramsey, New Jersey",41.0595,-74.1454
"Hammonton, New Jersey",39.6572,-74.7678
"Great Bend, Kansas",38.3593,-98.8015
"Greendale, Wisconsin",42.9371,-88.0018
"Isla Vista, California",34.4128,-119.8614
"Antioch, Illinois",42.4742,-88.0721
"Gladeview, Florida",25.8395,-80.2368
"Hershey, Pennsylvania",40.2806,-76.6458
"Owosso, Michigan",42.9955,-84.1760
"Fraser, Michigan",42.5388,-82.9496
"Lake Stickney, Washington",47.8733,-122.2582
"North New Hyde Park, New York",40.7460,-73.6876
"Flower Hill, Maryland",39.1676,-77.1824
"Parlier, California",36.6087,-119.5434
"Chippewa Falls, Wisconsin",44.9358,-91.3902
"Groveton, Virginia",38.7605,-77.0980
"Hutchinson, Minnesota",44.8855,-94.3768
"Broadlands, Virginia",39.0168,-77.5167
"Red Bluff, California",40.1735,-122.2413
"Falls Church, Virginia",38.8847,-77.1751
"Port Royal, South Carolina",32.3557,-80.7029
"Key Biscayne, Florida",25.6908,-80.1653
"Salem Lakes, Wisconsin",42.5366,-88.1306
"Belvedere Park, Georgia",33.7489,-84.2599
"Clarkston, Georgia",33.8117,-84.2403
"Moultrie, Georgia",31.1591,-83.7708
"Reidsville, North Carolina",36.3376,-79.6725
"Middlesex, New Jersey",40.5744,-74.5011
"Corinth, Mississippi",34.9474,-88.5143
"Lebanon, New Hampshire",43.6353,-72.2531
"McCalla, Alabama",33.3023,-87.0302
"Morris, Illinois",41.3749,-88.4304
"Lockhart, Texas",29.8785,-97.6831
"Santaquin, Utah",39.9708,-111.7941
"Scottsbluff, Nebraska",41.8684,-103.6616
"Jasper, Alabama",33.8508,-87.2710
"Robbinsdale, Minnesota",45.0261,-93.3332
"Short Hills, New Jersey",40.7389,-74.3278
"West Freehold, New Jersey",40.2324,-74.2943
"Monticello, Minnesota",45.2991,-93.7996
"Anderson Creek, North Carolina",35.2657,-78.9580
"Nolensville, Tennessee",35.9572,-86.6719
"Chatham, Illinois",39.6733,-89.6934
"Black Forest, Colorado",39.0608,-104.6752
"Cayey, Puerto Rico",18.1150,-66.1630
"Brainerd, Minnesota",46.3553,-94.1983
"Hopatcong, New Jersey",40.9541,-74.6593
"Halawa, Hawaii",21.3753,-157.9185
"Minneola, Florida",28.6067,-81.7322
"Dumas, Texas",35.8613,-101.9642
"North Auburn, California",38.9306,-121.0820
"Lindenhurst, Illinois",42.4175,-88.0257
"Alexandria, Minnesota",45.8776,-95.3767
"Sierra Vista Southeast, Arizona",31.4525,-110.2160
"Edgewater, New Jersey",40.8237,-73.9740
"Washington Court House, Ohio",39.5381,-83.4281
"Lake Wylie, South Carolina",35.0997,-81.0678
"Natchez, Mississippi",31.5437,-91.3867
"Moorestown-Lenola, New Jersey",39.9659,-74.9643
"Elizabethton, Tennessee",36.3367,-82.2370
"Ozark, Alabama",31.4508,-85.6473
"Mercerville, New Jersey",40.2360,-74.6917
"Pineville, Louisiana",31.3414,-92.4096
"Alamo, California",37.8548,-122.0136
"Bradley Gardens, New Jersey",40.5711,-74.6678
"Livingston, California",37.3875,-120.7248
"Arlington, Tennessee",35.2594,-89.6680
"Wilkinsburg, Pennsylvania",40.4442,-79.8733
"Brookside, Delaware",39.6665,-75.7152
"Iona, Florida",26.5160,-81.9601
"Loganville, Georgia",33.8353,-83.8958
"Brandermill, Virginia",37.4340,-77.6522
"Chicago Ridge, Illinois",41.7034,-87.7795
"Jericho, New York",40.7875,-73.5416
"Somerton, Arizona",32.6007,-114.6994
"West Lealman, Florida",27.8192,-82.7384
"Gantt, South Carolina",34.7837,-82.4027
"Greenwood, Mississippi",33.5126,-90.1993
"North Mankato, Minnesota",44.1810,-94.0391
"Bainbridge, Georgia",30.9052,-84.5732
"Jacksonville, Alabama",33.8088,-85.7545
"Elk Plain, Washington",47.0425,-122.3663
"Cedar Lake, Indiana",41.3696,-87.4389
"Willowick, Ohio",41.6342,-81.4678
"Luling, Louisiana",29.9008,-90.3523
"Bensville, Maryland",38.6176,-77.0077
"Midlothian, Illinois",41.6254,-87.7243
"Mill Valley, California",37.9086,-122.5421
"Chesterton, Indiana",41.5997,-87.0550
"Newport, Kentucky",39.0856,-84.4868
"Covington, Georgia",33.6049,-83.8463
"Hobe Sound, Florida",27.0729,-80.1425
"Huron, South Dakota",44.3623,-98.2094
"Coolidge, Arizona",32.9363,-111.5254
"Federal Heights, Colorado",39.8651,-105.0154
"Forest Park, Illinois",41.8683,-87.8157
"Sun Lakes, Arizona",33.2172,-111.8695
"Westmont, New Jersey",39.9082,-75.0551
"Shepherdsville, Kentucky",37.9813,-85.7007
"Dallas, Georgia",33.9152,-84.8416
"Lakewood Park, Florida",27.5390,-80.3865
"Candelaria, Puerto Rico",18.4042,-66.2175
"College Park, Georgia",33.6363,-84.4640
"Powell, Ohio",40.1689,-83.0829
"Fergus Falls, Minnesota",46.2854,-96.0758
"Pierre, South Dakota",44.3748,-100.3205
"Jacksonville, Texas",31.9642,-95.2617
"Kemp Mill, Maryland",39.0412,-77.0215
"Oneonta, New York",42.4551,-75.0666
"Athens, Tennessee",35.4573,-84.6045
"Allouez, Wisconsin",44.4721,-88.0259
"Indiana, Pennsylvania",40.6220,-79.1552
"Dunmore, Pennsylvania",41.4152,-75.6072
"Hidalgo, Texas",26.1090,-98.2464
"Ardmore, Pennsylvania",40.0033,-75.2947
"Jefferson Valley-Yorktown, New York",41.3180,-73.8008
"East Wenatchee, Washington",47.4174,-120.2822
"New Ulm, Minnesota",44.3120,-94.4685
"Thonotosassa, Florida",28.0464,-82.2910
"Wauconda, Illinois",42.2749,-88.1359
"Verona, Wisconsin",42.9892,-89.5383
"Sharonville, Ohio",39.2825,-84.4071
"Circleville, Ohio",39.6063,-82.9334
